	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
111	[1.5245290135506515, 1.9140576042004622]	[0.735391562021875, 0.15482396041244612]	[1.4211081625403108, -0.7105965590696453]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.35525580173533294
112	[2.0723829459167358, 1.9836074885665607]	[0.2658070264629169, 0.37912744326827214]	[0.5422329072181038, 1.3091913237183432]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9257121154682234
113	[1.8737404420181254, 1.9940827275645605]	[0.4501626562422278, 0.2781720573526216]	[1.4873691252432053, 0.4678561440770716]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9776126346601387
114	[1.5818288434687722, 1.4715983762060414]	[0.36471304407015737, 0.5668148645164773]	[-0.09362548597511686, 0.387402564221154]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.1468885391230187
115	[1.4085108416133083, 1.4716148784902883]	[0.5345361608022032, 0.41529255936254056]	[-0.03982796598356475, -0.2362745494843194]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.1380512577339422
116	[2.002526175184812, 2.051344296836004]	[0.3530118117089578, 0.29039121487947817]	[1.1432662145765904, 0.7190271967178266]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9311467056472085
117	[1.4331264696823818, 1.5034475185346796]	[0.5381015782955697, 0.40616649192342014]	[0.0885041955070576, -0.16098582312941723]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.03624081381117994
118	[1.9902310963349847, 2.0096496350143846]	[0.3463870613212101, 0.3205001259784074]	[1.0481197376883507, 0.8786909621013831]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9634053498948666
119	[1.8837137185021278, 1.9784858045985085]	[0.43242699223904374, 0.29598985013918605]	[1.389749693941052, 0.5821665040750332]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9859580990080424
120	[1.4403173214321727, 1.7282024474561128]	[0.702867589580577, 0.22221114188588562]	[0.7555450738294656, -0.5334317029953347]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.11105668541706529
121	[1.5074779613436653, 1.6561959820444188]	[0.5913388883720463, 0.326202118759921]	[0.6735530233378549, -0.07746024840656932]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.29804638746564294
